MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged75-79|Secondary Education,million,,,,,,,,,,,,,2.927837933,3.013336078,3.468226829,4.021970408,4.35725491,4.958866399,4.955871176,4.205465623,4.118589626,4.049519343,4.86385354,5.063444915,5.070798265,4.743891951,5.070423949,5.38878191,4.968978126,4.933770173,4.743432637,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged75-79|Tertiary Education,million,,,,,,,,,,,,,0.776720978,0.984855689,1.504523006,2.379651164,2.928344686,3.221085223,3.414328512,3.332873631,3.470292122,3.666664186,3.976020188,4.112103291,4.113504636,3.843922663,4.103934869,4.356693024,4.012679045,3.97981867,3.822158207,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged80-84,million,,,,,,,,,,,,,3.727484,3.299850611,3.47880732,4.241373418,5.431255498,6.177869775,6.960787631,7.170908794,6.507447461,6.615485328,6.699255819,7.742055371,8.085020043,8.16107143,7.690622169,8.284870472,8.867428223,8.232522902,8.227591392,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged80-84|No Education,million,,,,,,,,,,,,,0.061993812,0.048492847,0.043474362,0.033696449,0.036258392,0.039150078,0.037121855,0.038949977,0.027922666,0.025934443,0.028787384,0.025497655,0.010471498,0.010634771,0.010085823,0.010934627,0.011781753,0.011014134,0.011082805,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged80-84|Primary Education,million,,,,,,,,,,,,,0.409570463,0.294302947,0.231935605,0.199843821,0.199900562,0.190424157,0.204885969,0.214055821,0.200384124,0.210580882,0.120924094,0.146349205,0.149155806,0.151157843,0.143032279,0.154719065,0.166307622,0.155082911,0.155663339,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged80-84|Secondary Education,million,,,,,,,,,,,,,2.639955483,2.329999648,2.405947552,2.783708101,3.247872489,3.538779394,4.052213461,4.074278263,3.483100354,3.44183297,3.416539226,4.141844573,4.349546396,4.392915612,4.142055218,4.464647816,4.781375039,4.441673407,4.441590991,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged80-84|Tertiary Education,million,,,,,,,,,,,,,0.615964243,0.627055169,0.797449801,1.224125048,1.947224055,2.409516145,2.666566347,2.843624733,2.796040317,2.937137032,3.133005115,3.428363938,3.575846343,3.606363205,3.395448849,3.654568965,3.907963809,3.62475245,3.619254256,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged85-89,million,,,,,,,,,,,,,2.445378,2.543943214,2.266729363,2.412870882,2.97290677,3.844455921,4.418562718,5.023546116,5.235322747,4.818038698,4.968091528,5.108903648,5.981509214,6.329175966,6.469424444,6.173946696,6.731198627,7.289158126,6.842995583,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged85-89|No Education,million,,,,,,,,,,,,,0.039092206,0.039696204,0.031204185,0.028184669,0.022010059,0.02385426,0.025994252,0.024859893,0.026376204,0.019153499,0.018023528,0.020296095,0.018219474,0.007580752,0.007798542,0.007490601,0.008223683,0.008971358,0.008487391,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged85-89|Primary Education,million,,,,,,,,,,,,,0.310846582,0.268753876,0.194009113,0.154057539,0.133772163,0.134817838,0.129632921,0.140699425,0.14872404,0.141091817,0.150302065,0.087555978,0.107486573,0.111104371,0.114058662,0.109323247,0.119746478,0.130310686,0.122958919,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged85-89|Secondary Education,million,,,,,,,,,,,,,1.743961306,1.806438127,1.602561178,1.668081104,1.946466361,2.289791473,2.519040981,2.910459713,2.959569042,2.564285346,2.569413445,2.587364588,3.17891856,3.382093646,3.459325687,3.303505499,3.604187752,3.90577767,3.669430434,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged85-89|Tertiary Education,million,,,,,,,,,,,,,0.351477906,0.429055007,0.438954887,0.562547571,0.870658187,1.395992351,1.743894564,1.947527085,2.100653461,2.093508035,2.230352491,2.413686987,2.676884608,2.828397196,2.888241553,2.753627349,2.999040714,3.244098412,3.04211884,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged90-94,million,,,,,,,,,,,,,1.096856,1.317507874,1.383518212,1.249268157,1.346465081,1.679842892,2.207968006,2.572042867,2.974791773,3.160757462,2.966263239,3.126686964,3.28398181,3.918453568,4.229503607,4.40209484,4.279333227,4.750920752,5.233844729,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged90-94|No Education,million,,,,,,,,,,,,,0.018695668,0.019838121,0.020300981,0.016136156,0.01470884,0.011586392,0.012722713,0.014019152,0.013621119,0.014701463,0.010849612,0.010415384,0.011946595,0.010917026,0.004627028,0.004837639,0.004727839,0.005280274,0.005854734,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged90-94|Primary Education,million,,,,,,,,,,,,,0.171614058,0.161355829,0.140591605,0.102620066,0.082276489,0.072098601,0.073654246,0.071649215,0.07904077,0.085087333,0.082129779,0.089327932,0.053028144,0.06636441,0.069989385,0.073083803,0.071316129,0.079510141,0.087990046,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged90-94|Secondary Education,million,,,,,,,,,,,,,0.753421836,0.942831758,0.984494724,0.88393957,0.930052431,1.096636295,1.309041005,1.458337711,1.713914061,1.776144546,1.56793154,1.605357558,1.648948504,2.065327306,2.24090601,2.333684635,2.270078412,2.522029893,2.780467691,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged90-94|Tertiary Education,million,,,,,,,,,,,,,0.153124437,0.193482166,0.238130902,0.246572364,0.319427321,0.499521603,0.812550042,1.028036789,1.168215824,1.284824119,1.305352308,1.42158609,1.570058566,1.775844827,1.913981184,1.990488763,1.933210847,2.144100444,2.359532257,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged95-99,million,,,,,,,,,,,,,0.297021,0.416934257,0.507949029,0.543523745,0.496993727,0.542353687,0.692261755,0.925587375,1.106716467,1.312785205,1.426324691,1.381336732,1.498290804,1.619007332,1.988430282,2.197154039,2.349176338,2.345309509,2.669791564,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged95-99|No Education,million,,,,,,,,,,,,,0.00566365,0.006803365,0.007307817,0.007604791,0.00610434,0.005615526,0.004509203,0.005018465,0.005659172,0.005622243,0.006179959,0.004688098,0.004614858,0.005422772,0.005088031,0.00219882,0.002354136,0.002355434,0.002688939,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged95-99|Primary Education,million,,,,,,,,,,,,,0.062050747,0.06349095,0.060432663,0.053561861,0.039494114,0.031973616,0.028576895,0.029608182,0.029496889,0.033303344,0.036568682,0.03632792,0.040564365,0.024692107,0.031783946,0.034256765,0.036674649,0.036683162,0.041855235,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged95-99|Secondary Education,million,,,,,,,,,,,,,0.198357619,0.287376598,0.364346707,0.387278448,0.351767203,0.374234614,0.450679049,0.546429196,0.624333609,0.752352886,0.796801575,0.725206787,0.763624062,0.805816225,1.039027763,1.15347567,1.233687068,1.232171901,1.403329552,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Female|Aged95-99|Tertiary Education,million,,,,,,,,,,,,,0.030948984,0.059263344,0.075861843,0.095078645,0.09962807,0.130529932,0.208496607,0.344531533,0.447226797,0.521506732,0.586774476,0.615113926,0.689487519,0.783076228,0.912530542,1.007222784,1.076460485,1.074099011,1.221917837,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male,million,,,,,,,,,,,,,153.139563,158.3934092,162.5637839,165.2703078,166.6928465,167.3235774,167.2211745,166.353305,164.8391244,162.9469899,160.7665384,158.1921106,155.1359745,151.5906199,147.517622,143.033491,138.2548128,133.2330248,128.0249471,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged0-4,million,,,,,,,,,,,,,11.066899,9.900457251,9.787338158,9.350540914,8.718065835,8.618787708,8.497707799,8.15737587,7.677087394,7.317567607,6.994108283,6.740590573,6.530135187,6.274726736,5.955658347,5.622884361,5.318336733,5.052406038,4.810127505,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged0-4|No Education,million,,,,,,,,,,,,,11.066899,9.900457251,9.787338158,9.350540914,8.718065835,8.618787708,8.497707799,8.15737587,7.677087394,7.317567607,6.994108283,6.740590573,6.530135187,6.274726736,5.955658347,5.622884361,5.318336733,5.052406038,4.810127505,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged10-14,million,,,,,,,,,,,,,10.126427,10.76831075,11.31296892,10.10594736,9.943025694,9.490777215,8.844446434,8.739907269,8.615499937,8.270006764,7.78192728,7.408008314,7.065499787,6.796249224,6.572043657,6.303666798,5.972170545,5.627760103,5.312968391,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged10-14|No Education,million,,,,,,,,,,,,,10.126427,10.76831075,11.31296892,10.10594736,9.943025694,9.490777215,8.844446434,8.739907269,8.615499937,8.270006764,7.78192728,7.408008314,7.065499787,6.796249224,6.572043657,6.303666798,5.972170545,5.627760103,5.312968391,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged100+,million,,,,,,,,,,,,,0.009089,0.017457804,0.029763332,0.042185963,0.047102673,0.048764814,0.056130483,0.073186195,0.102803635,0.131449513,0.162501116,0.189322229,0.19933375,0.226467715,0.260518545,0.329114786,0.388574202,0.438690532,0.464882842,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged100+|No Education,million,,,,,,,,,,,,,1.97E-04,3.38E-04,4.80E-04,5.94E-04,6.02E-04,5.14E-04,4.61E-04,4.39E-04,4.87E-04,5.73E-04,6.88E-04,7.41E-04,7.45E-04,8.19E-04,8.56E-04,8.59E-04,4.25E-04,3.75E-04,3.82E-04,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged100+|Primary Education,million,,,,,,,,,,,,,0.002176244,0.003527525,0.004830022,0.005504715,0.005359536,0.004244967,0.003637026,0.003441838,0.003370222,0.003483274,0.004214957,0.005292327,0.005704751,0.006961655,0.005473524,0.006895462,0.007900366,0.008842087,0.009323429,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged100+|Secondary Education,million,,,,,,,,,,,,,0.005105537,0.01009125,0.017655703,0.025242964,0.027950066,0.028645844,0.033008122,0.040831868,0.05282485,0.071365233,0.093490577,0.10791548,0.110134406,0.12441482,0.142675126,0.183961159,0.218708922,0.247033207,0.261669075,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged100+|Tertiary Education,million,,,,,,,,,,,,,0.001609724,0.003501395,0.006797384,0.010844577,0.013190913,0.01535995,0.019024141,0.02847354,0.046121353,0.056027574,0.064107388,0.075373245,0.082749352,0.094272543,0.111513741,0.13739871,0.16153974,0.182440496,0.193508409,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged15-19,million,,,,,,,,,,,,,11.116259,10.164,10.79004672,11.32211953,10.12214854,9.958073085,9.50421759,8.857127995,8.752066348,8.627821486,8.282992192,7.791879292,7.414969912,7.069314927,6.797370861,6.570661846,6.2999334,5.966250021,5.6198159,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged15-19|No Education,million,,,,,,,,,,,,,0.027302396,0.033159992,0.035202466,0.03693835,0.033023452,0.032488157,0.031007456,0.02889633,0.028553566,0.028148218,0.027023215,0.025420962,0.024191297,0.0230636,0.022176384,0.021436747,0.020553497,0.019464857,0.018334617,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged15-19|Primary Education,million,,,,,,,,,,,,,2.041077819,2.067664953,2.195021785,2.303261485,2.0591511,2.02577319,1.933445258,1.801807667,1.780434951,1.755159789,1.685011083,1.585103868,1.508429103,1.438112427,1.38279078,1.336671311,1.281596959,1.213715669,1.143240493,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged15-19|Secondary Education,million,,,,,,,,,,,,,9.047878785,8.06317506,8.559822468,8.981919696,8.029973993,7.899811738,7.539764876,7.026423998,6.943077831,6.844513479,6.570957894,6.181354462,5.882349512,5.608138901,5.392403697,5.212553788,4.997782944,4.733069495,4.45824079,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged15-19|Tertiary Education,million,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged20-24,million,,,,,,,,,,,,,11.151532,11.12711656,10.16337999,10.76979201,11.30200839,10.11462207,9.951993014,9.49903787,8.854447527,8.751680675,8.629722094,8.28278542,7.789590374,7.410130137,7.061577573,6.786961332,6.55764918,6.284488363,5.948552216,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged20-24|No Education,million,,,,,,,,,,,,,0.018892498,0.018939047,0.017298708,0.018330859,0.019236724,0.017215719,0.016938914,0.016167956,0.015070823,0.014895907,0.014688326,0.014097818,0.013258369,0.012612504,0.012019246,0.011551832,0.011161529,0.010696592,0.010124807,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged20-24|Primary Education,million,,,,,,,,,,,,,1.235632519,1.387162113,1.267017884,1.342616245,1.408965006,1.260939477,1.240665324,1.184197665,1.103839803,1.091028372,1.075824404,1.03257354,0.971089374,0.923783959,0.880331649,0.846096612,0.81750941,0.783455814,0.74157633,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged20-24|Secondary Education,million,,,,,,,,,,,,,7.151497331,7.229391488,6.603242847,6.997234395,7.343020347,6.571564372,6.465902754,6.171613569,5.752817206,5.686048624,5.606810995,5.381403,5.060969575,4.814430717,4.587972862,4.409552127,4.260565882,4.083090749,3.864829899,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged20-24|Tertiary Education,million,,,,,,,,,,,,,2.745509651,2.491623908,2.275820555,2.411610512,2.530786316,2.264902506,2.228486023,2.12705868,1.982719695,1.959707773,1.932398369,1.854711063,1.744273057,1.659302957,1.581253815,1.51976076,1.468412359,1.407245208,1.332021179,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged25-29,million,,,,,,,,,,,,,11.325247,11.6362293,11.48395733,10.41720917,11.02179625,11.56270015,10.39972038,10.23264948,9.765870915,9.108559879,9.005405328,8.84700917,8.463329451,7.934169149,7.51782474,7.133327569,6.826073972,6.566369633,6.263949651,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged25-29|No Education,million,,,,,,,,,,,,,0.054365965,0.018958553,0.018710461,0.01697244,0.017957476,0.018838754,0.016943947,0.016671743,0.015911235,0.014840298,0.014672232,0.014414162,0.013789044,0.012926899,0.012248562,0.011622113,0.011121514,0.010698385,0.010205662,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged25-29|Primary Education,million,,,,,,,,,,,,,0.382485833,0.466381702,0.460278621,0.417523205,0.44175514,0.463434644,0.416822252,0.410126026,0.391417476,0.365072358,0.360937909,0.354589368,0.339211432,0.318002612,0.30131547,0.28590477,0.273590002,0.263181016,0.251059981,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged25-29|Secondary Education,million,,,,,,,,,,,,,7.277555512,7.676720693,7.576262948,6.872501664,7.271363361,7.628211616,6.86096386,6.750742872,6.442797012,6.009151962,5.941098243,5.836600211,5.583476801,5.234376097,4.959702948,4.706040244,4.503337119,4.332003466,4.132489201,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged25-29|Tertiary Education,million,,,,,,,,,,,,,3.61083969,3.474168348,3.4287053,3.110211861,3.290720276,3.452215133,3.104990325,3.055108835,2.915745192,2.719495261,2.688696944,2.641405429,2.526852174,2.36886354,2.244557759,2.129760443,2.038025337,1.960486766,1.870194808,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged30-34,million,,,,,,,,,,,,,10.117037,11.70836131,11.9477704,11.69824778,10.64937882,11.24361576,11.78891088,10.65900585,10.48164741,9.996891654,9.323486704,9.189617433,8.999771271,8.585219615,8.025447935,7.578484625,7.164409335,6.830261791,6.54563365,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged30-34|No Education,million,,,,,,,,,,,,,0.063317782,0.057131464,0.019466137,0.019059598,0.017350707,0.018318879,0.019207312,0.017366392,0.017077428,0.01628763,0.015190472,0.014972363,0.014663052,0.013987636,0.013075617,0.012347393,0.011672753,0.011128337,0.010664601,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged30-34|Primary Education,million,,,,,,,,,,,,,0.304174305,0.381309294,0.372873624,0.365086363,0.332352593,0.350897918,0.367915835,0.33265304,0.327117925,0.311989359,0.290973308,0.286795431,0.280870591,0.267932999,0.250463288,0.236514172,0.223591447,0.213163158,0.204280302,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged30-34|Secondary Education,million,,,,,,,,,,,,,5.826262464,6.900290015,7.0964512,6.948245713,6.325263588,6.678214247,7.002095614,6.330981624,6.225638495,5.937714853,5.53774187,5.458229399,5.345469111,5.099243624,4.766763815,4.501287228,4.25534468,4.056875706,3.887819083,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged30-34|Tertiary Education,million,,,,,,,,,,,,,3.923282449,4.369630533,4.458979441,4.365856103,3.974411928,4.196184712,4.399692115,3.978004795,3.911813563,3.730899813,3.479581054,3.429620241,3.358768517,3.204055357,2.995145215,2.828335832,2.673800454,2.549094591,2.442869664,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged35-39,million,,,,,,,,,,,,,10.304357,10.31990694,11.85172425,12.0467297,11.80123292,10.77191905,11.3577822,11.90460441,10.80395995,10.62089638,10.12577488,9.430365106,9.277900366,9.068949748,8.635092573,8.056545473,7.590281035,7.15774063,6.806659665,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged35-39|No Education,million,,,,,,,,,,,,,0.070261471,0.064204042,0.057490398,0.019513387,0.01911832,0.017453596,0.018405562,0.01929408,0.017513548,0.017220465,0.016420808,0.015296348,0.015051818,0.014715807,0.014014263,0.013077679,0.012322942,0.011622708,0.011054504,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged35-39|Primary Education,million,,,,,,,,,,,,,0.488522776,0.309170299,0.384642764,0.374716718,0.36710938,0.335120924,0.353377606,0.37041745,0.336207111,0.330551259,0.31517649,0.293567588,0.288852277,0.282380165,0.268898606,0.250908989,0.236411548,0.222961701,0.212046558,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged35-39|Secondary Education,million,,,,,,,,,,,,,5.89659993,5.941512575,6.982990822,7.153229151,7.007504664,6.396356723,6.744292708,7.069042107,6.415532798,6.306896092,6.012942078,5.600051886,5.509565679,5.385539127,5.127942297,4.784417602,4.507564156,4.250733271,4.042273558,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged35-39|Tertiary Education,million,,,,,,,,,,,,,3.848972823,4.005020028,4.426600265,4.499270448,4.407500559,4.022987808,4.24170632,4.44585077,4.03470649,3.966228563,3.781235506,3.521449284,3.464430592,3.386314648,3.224237407,3.008141203,2.833982389,2.67242295,2.541285044,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged40-44,million,,,,,,,,,,,,,10.31981,10.36580585,10.36510334,11.84732657,12.05468175,11.81684312,10.80675403,11.38736204,11.93662047,10.86264248,10.68042143,10.1745309,9.467443711,9.303880285,9.08281296,8.637582569,8.047572458,7.569360576,7.125580366,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged40-44|No Education,million,,,,,,,,,,,,,0.071484684,0.070108488,0.06396275,0.057012715,0.01937506,0.018999906,0.017382407,0.01832257,0.019213707,0.017493587,0.017209215,0.016402213,0.015269676,0.015012914,0.014662878,0.013950343,0.013002954,0.012235316,0.011522654,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged40-44|Primary Education,million,,,,,,,,,,,,,0.449003301,0.4890878,0.309011699,0.3827003,0.373302297,0.366016917,0.334804179,0.352862144,0.369964479,0.336773787,0.331225965,0.315628187,0.293775672,0.288779222,0.28199249,0.268239278,0.249978454,0.23518032,0.221444305,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged40-44|Secondary Education,million,,,,,,,,,,,,,5.912512357,5.930204312,5.965334643,6.977953855,7.155252961,7.014216943,6.414776775,6.759538869,7.085718596,6.448356071,6.34035714,6.040194288,5.620566268,5.523597519,5.392480105,5.128265022,4.778072232,4.49423966,4.230837283,,,,,,,,,,
IIASA-WiC POP,SSP3_v9_130115,USA,Population|Male|Aged40-44|Tertiary Education,million,,,,,,,,,,,,,3.886809658,3.876405254,4.02679425,4.429659696,4.506751429,4.417609355,4.039790665,4.256638461,4.461723683,4.060019034,3.991629106,3.802306211,3.537832095,3.47649063,3.393677488,3.227127927,3.006518818,2.82770528,2.661776123,,,,,,,,,,
